Lab,Method,Subject,Subject_Unique,Language,Age,Session,total_trial_n,language_recoded,Native,ADS,IDS,Diff,Prop,binary_pref
infantll-madison,HPP,mb2_023,infantll-madison:mb2_023,English,258,2,14,American English,TRUE,1.7035803311224424,2.4067374145068383,0.7031570833843959,0.5855356114660599,IDS_preference
infantll-madison,HPP,mb2_025,infantll-madison:mb2_025,English,225,1,13,American English,TRUE,1.7670933563410323,2.1196469710083856,0.35255361466735335,0.5453533790496082,IDS_preference
infantll-madison,HPP,mb2_025,infantll-madison:mb2_025,English,235,2,12,American English,TRUE,1.3947159321783134,1.44478442870788,0.050068496529566575,0.5088164272171356,IDS_preference
infantll-madison,HPP,mb2_027,infantll-madison:mb2_027,English,218,1,13,American English,TRUE,1.566522393805904,2.0058923031238276,0.4393699093179235,0.5614948076570638,IDS_preference
infantll-madison,HPP,mb2_027,infantll-madison:mb2_027,English,225,2,12,American English,TRUE,1.8034026472230906,1.8353058044634567,0.031903157240366076,0.5043838573032114,IDS_preference
infantll-madison,HPP,mb2_028,infantll-madison:mb2_028,English,191,1,10,American English,TRUE,2.2600109144786216,2.4194305416357618,0.1594196271571402,0.5170340444102399,IDS_preference
infantll-madison,HPP,mb2_028,infantll-madison:mb2_028,English,198,2,16,American English,TRUE,2.24165460499363,2.230313661646618,-0.011340943347011745,0.49873199644196803,ADS_preference
infantll-madison,HPP,mb2_029,infantll-madison:mb2_029,English,238,1,16,American English,TRUE,1.3944411044106175,1.5195898275981836,0.1251487231875661,0.5214734719890729,IDS_preference
infantll-madison,HPP,mb2_029,infantll-madison:mb2_029,English,245,2,15,American English,TRUE,1.9090609673929506,1.796248856781386,-0.11281211061156471,0.4847769665743535,ADS_preference
infantll-madison,HPP,mb2_031,infantll-madison:mb2_031,English,224,1,16,American English,TRUE,1.43191205573268,1.6887190888341441,0.256807033101464,0.5411466497007469,IDS_preference
infantll-madison,HPP,mb2_031,infantll-madison:mb2_031,English,238,2,15,American English,TRUE,1.4608034036008961,1.2878456385911918,-0.17295776500970428,0.4685376775363493,ADS_preference
infantll-madison,HPP,mb2_032,infantll-madison:mb2_032,English,238,1,15,American English,TRUE,1.646772634137509,1.5649987775121896,-0.08177385662531944,0.4872696642842155,ADS_preference
infantll-madison,HPP,mb2_032,infantll-madison:mb2_032,English,246,2,12,American English,TRUE,1.33473518634585,1.719702220425797,0.3849670340799469,0.5630176662364205,IDS_preference
infantll-madison,HPP,mb2_033,infantll-madison:mb2_033,English,208,1,15,American English,TRUE,1.6415303595987727,2.116287007405873,0.47475664780710036,0.5631692018850731,IDS_preference
infantll-madison,HPP,mb2_033,infantll-madison:mb2_033,English,224,2,13,American English,TRUE,1.7325931960569823,1.5547508146862918,-0.17784238137069042,0.4729504455892829,ADS_preference
infantll-madison,HPP,mb2_034,infantll-madison:mb2_034,English,202,1,13,American English,TRUE,1.7505394251897408,1.5997136071019022,-0.15082581808783857,0.4774903840644134,ADS_preference
infantll-madison,HPP,mb2_034,infantll-madison:mb2_034,English,209,2,11,American English,TRUE,1.5509922532011398,1.0058387943570417,-0.545153458844098,0.3933927489333468,ADS_preference
lancslab,Eyetracking,P01,lancslab:P01,English,208,1,12,English,FALSE,2.448718066096078,2.2087867903459055,-0.23993127575017237,0.4742425093321896,ADS_preference
lancslab,Eyetracking,P01,lancslab:P01,English,215,2,16,English,FALSE,2.115195796201661,2.338009764213301,0.2228139680116401,0.5250172561078539,IDS_preference
lancslab,Eyetracking,P02,lancslab:P02,English,204,1,7,English,FALSE,2.0551652353300778,1.8543644927963134,-0.20080074253376434,0.4743190669341711,ADS_preference
lancslab,Eyetracking,P02,lancslab:P02,English,211,2,14,English,FALSE,1.9827676620835197,2.2964179513743286,0.31365028929080885,0.5366483622846825,IDS_preference
lancslab,Eyetracking,P03,lancslab:P03,English,258,1,11,English,FALSE,1.9261338365573621,1.7370979348419378,-0.1890359017154244,0.47419820618622566,ADS_preference
lancslab,Eyetracking,P03,lancslab:P03,English,265,2,9,English,FALSE,1.9429686746516615,1.9748169838427072,0.031848309191045754,0.5040645803480843,IDS_preference
lancslab,Eyetracking,P04,lancslab:P04,English,250,1,16,English,FALSE,2.2929805930175924,2.3895258987674324,0.09654530574984,0.5103091480939982,IDS_preference
lancslab,Eyetracking,P04,lancslab:P04,English,257,2,14,English,FALSE,1.5321642539942544,2.2134124494294847,0.6812481954352303,0.5909403610414009,IDS_preference
lancslab,Eyetracking,P05,lancslab:P05,English,186,1,15,English,FALSE,2.16250775159683,2.2119787192665177,0.04947096766968784,0.5056544885895972,IDS_preference
lancslab,Eyetracking,P05,lancslab:P05,English,193,2,16,English,FALSE,2.2057139589259855,2.3486797208225956,0.14296576189661003,0.5156953671497829,IDS_preference
lancslab,Eyetracking,P06,lancslab:P06,English,257,1,15,English,FALSE,2.1978954089796843,2.53648698421358,0.3385915752338957,0.5357587903884461,IDS_preference
lancslab,Eyetracking,P06,lancslab:P06,English,264,2,16,English,FALSE,2.282468759508298,2.39657233465261,0.1141035751443118,0.5121930511880634,IDS_preference
lancslab,Eyetracking,P07,lancslab:P07,English,210,1,16,English,FALSE,2.5622183366792184,2.669165748686902,0.10694741200768343,0.510221712864369,IDS_preference
lancslab,Eyetracking,P07,lancslab:P07,English,217,2,16,English,FALSE,2.5219719660437847,2.636166661218242,0.11419469517445746,0.5110693705061464,IDS_preference
lancslab,Eyetracking,P08,lancslab:P08,English,233,1,16,English,FALSE,2.5067151986794363,2.5711760529934864,0.06446085431405013,0.5063472070510385,IDS_preference
lancslab,Eyetracking,P08,lancslab:P08,English,240,2,12,English,FALSE,2.2106070728196623,2.270588440458273,0.05998136763861073,0.5066925631185789,IDS_preference
lancslab,Eyetracking,P09,lancslab:P09,English,249,1,13,English,FALSE,2.2238839996656146,2.369510736766638,0.14562673710102336,0.5158517551241562,IDS_preference
lancslab,Eyetracking,P09,lancslab:P09,English,256,2,16,English,FALSE,1.7732130251175475,2.0626573332703466,0.2894443081527991,0.5377286353695285,IDS_preference
lancslab,Eyetracking,P10,lancslab:P10,English,229,1,16,English,FALSE,2.5106785677686894,2.509875422890081,-8.031448786085527e-4,0.4999200143171348,ADS_preference
lancslab,Eyetracking,P10,lancslab:P10,English,236,2,16,English,FALSE,2.311792233005446,2.4787904125162616,0.16699817951081553,0.5174298401538827,IDS_preference
lancslab,Eyetracking,P11,lancslab:P11,English,235,1,16,English,FALSE,2.103273370984151,2.4604688921813063,0.35719552119715514,0.5391340593530145,IDS_preference
lancslab,Eyetracking,P11,lancslab:P11,English,242,2,16,English,FALSE,2.6271029275295437,2.715973013311374,0.08887008578183053,0.5083163786895235,IDS_preference
lancslab,Eyetracking,P13,lancslab:P13,English,230,1,14,English,FALSE,1.2857262532404492,1.5768918769384335,0.29116562369798427,0.5508565254702327,IDS_preference
lancslab,Eyetracking,P13,lancslab:P13,English,237,2,16,English,FALSE,1.8244193542085516,1.5391024976135141,-0.28531685659503747,0.4575865909061246,ADS_preference
lancslab,Eyetracking,P14,lancslab:P14,English,261,1,15,English,FALSE,2.273551746575772,2.4037702891634742,0.13021854258770205,0.5139202027990276,IDS_preference
lancslab,Eyetracking,P14,lancslab:P14,English,271,2,12,English,FALSE,1.693109898065506,2.177585467799546,0.48447556973403993,0.5625824979674894,IDS_preference
lancslab,Eyetracking,P15,lancslab:P15,English,209,1,14,English,FALSE,2.0704487922326975,1.9748933432623965,-0.095555448970301,0.4881894477933192,ADS_preference
lancslab,Eyetracking,P15,lancslab:P15,English,216,2,8,English,FALSE,2.3283110349401515,2.4879233628387025,0.15961232789855107,0.5165702408475137,IDS_preference
lancslab,Eyetracking,P16,lancslab:P16,English,272,1,10,English,FALSE,2.460977456519222,2.0258091697960117,-0.4351682867232105,0.4515055737026889,ADS_preference
lancslab,Eyetracking,P16,lancslab:P16,English,279,2,10,English,FALSE,1.8574622792370643,2.2598442783156973,0.40238199907863303,0.5488647120944281,IDS_preference
lancslab,Eyetracking,P17,lancslab:P17,English,220,1,15,English,FALSE,2.1587834017287477,2.238080201524414,0.0792967997956664,0.5090174277565713,IDS_preference
lancslab,Eyetracking,P17,lancslab:P17,English,227,2,9,English,FALSE,1.6020563196690858,1.678693736440795,0.07663741677170921,0.5116798621444789,IDS_preference
wsi-goettingen,central fixation,M213,wsi-goettingen:M213,German,229,1,16,German,FALSE,2.419298455579494,2.6717163715310055,0.2524179159515114,0.5247905304269931,IDS_preference
wsi-goettingen,central fixation,M213,wsi-goettingen:M213,German,236,2,11,German,FALSE,1.6536219904082292,1.5837823927504748,-0.06983959765775438,0.48921364318571586,ADS_preference
wsi-goettingen,central fixation,M214,wsi-goettingen:M214,German,223,1,16,German,FALSE,1.6278564371660431,1.5452433580157174,-0.08261307915032567,0.4869822753013046,ADS_preference
wsi-goettingen,central fixation,M214,wsi-goettingen:M214,German,231,2,11,German,FALSE,2.528654379941121,2.341316739776333,-0.18733764016478816,0.4807660419785347,ADS_preference
wsi-goettingen,central fixation,M215,wsi-goettingen:M215,German,249,1,14,German,FALSE,1.4008565117827578,1.670408345402947,0.2695518336201892,0.5438828701128674,IDS_preference
wsi-goettingen,central fixation,M215,wsi-goettingen:M215,German,256,2,15,German,FALSE,1.652817286122208,1.2994734846505045,-0.3533438014717034,0.4401576895863781,ADS_preference
wsi-goettingen,central fixation,M217,wsi-goettingen:M217,German,256,1,14,German,FALSE,1.7903634597898714,1.992378263577331,0.20201480378745962,0.5267021671793702,IDS_preference
wsi-goettingen,central fixation,M217,wsi-goettingen:M217,German,263,2,13,German,FALSE,2.0627723294076916,2.264251894843879,0.20147956543618717,0.5232815388814973,IDS_preference
wsi-goettingen,central fixation,M218,wsi-goettingen:M218,German,262,1,16,German,FALSE,2.0589829866033043,2.085544963197627,0.0265619765943228,0.5032044634414395,IDS_preference
wsi-goettingen,central fixation,M218,wsi-goettingen:M218,German,269,2,11,German,FALSE,1.7498926838606734,1.821824313631322,0.07193162977064849,0.5100696149528585,IDS_preference
wsi-goettingen,central fixation,M219,wsi-goettingen:M219,German,222,1,16,German,FALSE,2.111792347926101,2.1208859111919467,0.009093563265845539,0.5010742091306203,IDS_preference
wsi-goettingen,central fixation,M219,wsi-goettingen:M219,German,229,2,15,German,FALSE,1.7470710361031703,1.718216600714322,-0.028854435388848243,0.4958366464182829,ADS_preference
wsi-goettingen,central fixation,M220,wsi-goettingen:M220,German,205,1,16,German,FALSE,1.54637841732066,1.6670288004382032,0.12065038311754317,0.5187729682143567,IDS_preference
wsi-goettingen,central fixation,M220,wsi-goettingen:M220,German,221,2,16,German,FALSE,2.2854653905633446,2.309241346688557,0.02377595612521244,0.5025873203106138,IDS_preference
wsi-goettingen,central fixation,M221,wsi-goettingen:M221,German,259,1,16,German,FALSE,2.321750444452251,2.3081235342617714,-0.01362691019047979,0.4985283713711075,ADS_preference
wsi-goettingen,central fixation,M221,wsi-goettingen:M221,German,260,2,16,German,FALSE,2.1784400316914274,2.2428515682770604,0.06441153658563303,0.5072842443355345,IDS_preference
wsi-goettingen,central fixation,M223,wsi-goettingen:M223,German,195,1,16,German,FALSE,1.9847757472364667,1.7899846556631864,-0.19479109157328023,0.4741982177963338,ADS_preference
wsi-goettingen,central fixation,M223,wsi-goettingen:M223,German,202,2,10,German,FALSE,0.8781892439644932,1.2125940789127359,0.3344048349482427,0.5799711838355521,IDS_preference
wsi-goettingen,central fixation,M226,wsi-goettingen:M226,German,211,1,16,German,FALSE,2.1632279419078153,2.3041008916460015,0.1408729497381862,0.5157670226422666,IDS_preference
wsi-goettingen,central fixation,M226,wsi-goettingen:M226,German,230,2,15,German,FALSE,1.7811094639791833,1.603753800408342,-0.17735566357084132,0.4738016502118686,ADS_preference
wsi-goettingen,central fixation,M227,wsi-goettingen:M227,German,236,1,16,German,FALSE,1.954032164027218,2.1152928110168743,0.16126064698965625,0.5198141765499951,IDS_preference
wsi-goettingen,central fixation,M227,wsi-goettingen:M227,German,244,2,16,German,FALSE,2.069306583997347,2.177552700071773,0.10824611607442591,0.512744255087575,IDS_preference
wsi-goettingen,central fixation,M228,wsi-goettingen:M228,German,197,1,14,German,FALSE,1.6117686478843427,1.782698587658741,0.1709299397743982,0.5251777271532644,IDS_preference
wsi-goettingen,central fixation,M228,wsi-goettingen:M228,German,204,2,15,German,FALSE,1.1639771176101603,1.5653453584778974,0.40136824086773704,0.5735289150300441,IDS_preference
wsi-goettingen,central fixation,M229,wsi-goettingen:M229,German,197,1,16,German,FALSE,2.742029466673072,2.7096714453423947,-0.03235802133067711,0.497032300390933,ADS_preference
wsi-goettingen,central fixation,M229,wsi-goettingen:M229,German,204,2,15,German,FALSE,1.9862600696552646,1.8267923844536555,-0.15946768520160903,0.4790892353146404,ADS_preference
wsi-goettingen,central fixation,M230,wsi-goettingen:M230,German,200,1,16,German,FALSE,2.595741529000527,2.1666305819091445,-0.4291109470913823,0.4549477721293163,ADS_preference
wsi-goettingen,central fixation,M230,wsi-goettingen:M230,German,207,2,16,German,FALSE,2.205838337832158,2.2066567082526416,8.18370420483383e-4,0.5000927332962345,IDS_preference
wsi-goettingen,central fixation,M231,wsi-goettingen:M231,German,235,1,16,German,FALSE,2.3268128380539563,2.1405678647337205,-0.18624497332023582,0.47915501434610014,ADS_preference
wsi-goettingen,central fixation,M231,wsi-goettingen:M231,German,240,2,15,German,FALSE,2.233905437526824,2.351759242340038,0.11785380481321406,0.5128502423357125,IDS_preference
wsi-goettingen,central fixation,M312,wsi-goettingen:M312,German,303,1,16,German,FALSE,2.086045551926844,2.0002339930879978,-0.08581155883884639,0.48950003812838333,ADS_preference
wsi-goettingen,central fixation,M312,wsi-goettingen:M312,German,311,2,14,German,FALSE,1.6239460841813567,1.9957124456126913,0.3717663614313347,0.5513537890896697,IDS_preference
wsi-goettingen,central fixation,M313,wsi-goettingen:M313,German,278,1,15,German,FALSE,1.9770680518210662,1.8193768729114512,-0.15769117890961493,0.47923173099623917,ADS_preference
wsi-goettingen,central fixation,M313,wsi-goettingen:M313,German,302,2,13,German,FALSE,2.029880548041722,1.7484535877564742,-0.28142696028524794,0.46275779878507295,ADS_preference
wsi-goettingen,central fixation,M314,wsi-goettingen:M314,German,352,1,15,German,FALSE,2.158385224719177,2.2313256966976542,0.0729404719784772,0.5083081179244184,IDS_preference
wsi-goettingen,central fixation,M314,wsi-goettingen:M314,German,359,2,15,German,FALSE,2.0325894405811358,2.103875118629838,0.07128567804870212,0.5086167398545656,IDS_preference
wsi-goettingen,central fixation,M315,wsi-goettingen:M315,German,326,1,13,German,FALSE,2.2949397464641232,2.475858157253137,0.1809184107890136,0.5189610222902177,IDS_preference
wsi-goettingen,central fixation,M315,wsi-goettingen:M315,German,333,2,14,German,FALSE,2.139017634805645,1.644127300721532,-0.49489033408411287,0.4345927340191699,ADS_preference
wsi-goettingen,central fixation,M316,wsi-goettingen:M316,German,282,1,13,German,FALSE,1.8824367526546752,2.464909647506731,0.5824728948520557,0.5669917739739384,IDS_preference
wsi-goettingen,central fixation,M316,wsi-goettingen:M316,German,289,2,16,German,FALSE,2.147034377207347,1.9178051806726522,-0.22922919653469465,0.4718034139760428,ADS_preference
wsi-goettingen,central fixation,M317,wsi-goettingen:M317,German,353,1,15,German,FALSE,1.808476988653407,1.8803228068873796,0.07184581823397274,0.5097383732129924,IDS_preference
wsi-goettingen,central fixation,M317,wsi-goettingen:M317,German,360,2,16,German,FALSE,2.0231299268295118,2.183926941454209,0.1607970146246971,0.5191103923311471,IDS_preference
wsi-goettingen,central fixation,M319,wsi-goettingen:M319,German,363,1,15,German,FALSE,1.6108544883000782,2.0036483563303173,0.3927938680302392,0.5543358083966876,IDS_preference
wsi-goettingen,central fixation,M319,wsi-goettingen:M319,German,383,2,14,German,FALSE,1.838133780836239,1.4546690693231559,-0.38346471151308315,0.44177229415746516,ADS_preference
wsi-goettingen,central fixation,M320,wsi-goettingen:M320,German,276,1,13,German,FALSE,1.9021856937765156,2.367985722159325,0.4658000283828092,0.5545411393374622,IDS_preference
wsi-goettingen,central fixation,M320,wsi-goettingen:M320,German,289,2,13,German,FALSE,1.5373095105515044,1.559578822685339,0.02226931213383465,0.5035954335025311,IDS_preference
wsi-goettingen,central fixation,M321,wsi-goettingen:M321,German,333,1,16,German,FALSE,1.7267377419904277,2.1573631698822506,0.4306254278918229,0.5554343769204751,IDS_preference
wsi-goettingen,central fixation,M321,wsi-goettingen:M321,German,341,2,15,German,FALSE,1.4923158645101176,1.8764359165587408,0.3841200520486232,0.5570122224806286,IDS_preference
wsi-goettingen,central fixation,M322,wsi-goettingen:M322,German,305,1,16,German,FALSE,2.08983867166242,1.988572492784233,-0.10126617887818723,0.487585094440579,ADS_preference
wsi-goettingen,central fixation,M322,wsi-goettingen:M322,German,325,2,13,German,FALSE,1.3103710479474961,1.2980017724438044,-0.012369275503691712,0.4976289287698841,ADS_preference
wsi-goettingen,central fixation,M324,wsi-goettingen:M324,German,298,1,13,German,FALSE,1.6809406000590243,1.4593130331233344,-0.22162756693568997,0.4647118365545699,ADS_preference
wsi-goettingen,central fixation,M324,wsi-goettingen:M324,German,324,2,11,German,FALSE,1.2068209008358783,1.9278240270965106,0.7210031262606322,0.6150055497252452,IDS_preference
wsi-goettingen,central fixation,M325,wsi-goettingen:M325,German,315,1,5,German,FALSE,1.5914630592851144,2.2430007203397024,0.651537661054588,0.5849581191138984,IDS_preference
wsi-goettingen,central fixation,M325,wsi-goettingen:M325,German,320,2,6,German,FALSE,2.057795730337812,1.82584251823913,-0.23195321209868203,0.4701371243596549,ADS_preference
wsi-goettingen,central fixation,M326,wsi-goettingen:M326,German,282,1,16,German,FALSE,1.4941478890998636,1.457684874713517,-0.03646301438634669,0.4938236652778321,ADS_preference
wsi-goettingen,central fixation,M326,wsi-goettingen:M326,German,289,2,15,German,FALSE,1.1467817743016986,1.5431281900690743,0.3963464157673757,0.5736728033683629,IDS_preference
wsi-goettingen,central fixation,M327,wsi-goettingen:M327,German,283,1,9,German,FALSE,1.7007025487027412,1.3780269134766896,-0.3226756352260516,0.447595974380024,ADS_preference
wsi-goettingen,central fixation,M327,wsi-goettingen:M327,German,290,2,16,German,FALSE,2.6139723931900916,2.4006967283177287,-0.21327566487236282,0.47873482180931665,ADS_preference
wsi-goettingen,central fixation,M328,wsi-goettingen:M328,German,275,1,16,German,FALSE,1.8782085160794089,2.1315247520847627,0.2533162360053538,0.5315876666930183,IDS_preference
wsi-goettingen,central fixation,M328,wsi-goettingen:M328,German,282,2,14,German,FALSE,1.6136627042382823,1.3665132084876728,-0.24714949575060952,0.4585344115601983,ADS_preference
wsi-goettingen,central fixation,M329,wsi-goettingen:M329,German,339,1,16,German,FALSE,1.940749997594496,2.3811952371838307,0.4404452395893348,0.550954514190174,IDS_preference
wsi-goettingen,central fixation,M329,wsi-goettingen:M329,German,345,2,16,German,FALSE,1.3170032812127945,1.4696091533144031,0.1526058721016086,0.5273819692704237,IDS_preference
wsi-goettingen,central fixation,M330,wsi-goettingen:M330,German,316,1,13,German,FALSE,1.827867596215052,1.7074055070386356,-0.12046208917641632,0.48296283120736144,ADS_preference
wsi-goettingen,central fixation,M330,wsi-goettingen:M330,German,324,2,11,German,FALSE,1.4737358380544758,1.463100308785527,-0.01063552926894884,0.49818928793824735,ADS_preference
wsi-goettingen,central fixation,M331,wsi-goettingen:M331,German,283,1,16,German,FALSE,1.9851308436758253,2.108151491555613,0.12302064787978773,0.515027139322999,IDS_preference
wsi-goettingen,central fixation,M331,wsi-goettingen:M331,German,289,2,16,German,FALSE,1.8075050268467694,1.3825895527241467,-0.42491547412262265,0.43340080309158485,ADS_preference
wsi-goettingen,central fixation,M332,wsi-goettingen:M332,German,319,1,12,German,FALSE,2.0804369255596136,2.0648342672589823,-0.015602658300631234,0.4981180171845377,ADS_preference
wsi-goettingen,central fixation,M332,wsi-goettingen:M332,German,331,2,11,German,FALSE,1.382939165263426,1.5861316892640174,0.2031925240005914,0.5342182005678223,IDS_preference
wsi-goettingen,central fixation,M333,wsi-goettingen:M333,German,291,1,15,German,FALSE,2.561464122121537,2.585018134498395,0.023554012376858058,0.5022883603986549,IDS_preference
wsi-goettingen,central fixation,M333,wsi-goettingen:M333,German,299,2,15,German,FALSE,1.6957214996552006,1.7932989520363847,0.0975774523811841,0.513983502494787,IDS_preference
wsi-goettingen,central fixation,M334,wsi-goettingen:M334,German,321,1,15,German,FALSE,1.48264254813142,2.103565227441727,0.6209226793103069,0.5865709292612126,IDS_preference
wsi-goettingen,central fixation,M334,wsi-goettingen:M334,German,329,2,13,German,FALSE,1.7833751440946746,1.727613021042544,-0.055762123052130574,0.4920589132703682,ADS_preference
wsi-goettingen,central fixation,M336,wsi-goettingen:M336,German,285,1,16,German,FALSE,2.173160443041468,2.1947328436934175,0.02157240065194932,0.5024694285363455,IDS_preference
wsi-goettingen,central fixation,M336,wsi-goettingen:M336,German,295,2,13,German,FALSE,2.2978000165272316,1.907520953625241,-0.39027906290199055,0.4535969946560536,ADS_preference
wsi-goettingen,central fixation,M337,wsi-goettingen:M337,German,274,1,16,German,FALSE,2.0589087531870005,2.0514538338230768,-0.007454919363923729,0.4990931555056136,ADS_preference
wsi-goettingen,central fixation,M337,wsi-goettingen:M337,German,281,2,15,German,FALSE,1.5768440542652962,1.9260653448925589,0.3492212906272627,0.5498473198751901,IDS_preference
wsi-goettingen,central fixation,M338,wsi-goettingen:M338,German,325,1,15,German,FALSE,1.8898587654872634,1.7581318710377052,-0.1317268944495582,0.48194528062508407,ADS_preference
wsi-goettingen,central fixation,M338,wsi-goettingen:M338,German,328,2,16,German,FALSE,1.9270723645622057,1.992009537893851,0.06493717333164528,0.5082847430785957,IDS_preference
wsi-goettingen,HPP,M502,wsi-goettingen:M502,German,260,1,15,German,FALSE,1.7599646908235722,2.1751258586597553,0.41516116783618306,0.5527511581519634,IDS_preference
wsi-goettingen,HPP,M502,wsi-goettingen:M502,German,267,2,16,German,FALSE,1.5107693142638394,1.5088670574804122,-0.0019022567834272586,0.4996850188980986,ADS_preference
wsi-goettingen,HPP,M503,wsi-goettingen:M503,German,223,1,14,German,FALSE,1.9340621253249661,1.8265930025616572,-0.10746912276330889,0.4857113828430602,ADS_preference
wsi-goettingen,HPP,M503,wsi-goettingen:M503,German,248,2,15,German,FALSE,1.8819026793579736,1.4988236416641347,-0.3830790376938389,0.443343678056433,ADS_preference
wsi-goettingen,HPP,M504,wsi-goettingen:M504,German,228,1,16,German,FALSE,2.4523808965874485,2.5284017410196444,0.07602084443219592,0.50763141557897,IDS_preference
wsi-goettingen,HPP,M504,wsi-goettingen:M504,German,235,2,16,German,FALSE,2.007279540387162,2.1086736065758425,0.1013940661886803,0.5123172036425505,IDS_preference
wsi-goettingen,HPP,M505,wsi-goettingen:M505,German,266,1,16,German,FALSE,2.3164319576293906,2.543495695379745,0.22706373775035438,0.5233608146007855,IDS_preference
wsi-goettingen,HPP,M505,wsi-goettingen:M505,German,286,2,10,German,FALSE,1.077893451637011,1.7647691754493342,0.6868757238123233,0.6208155546260431,IDS_preference
wsi-goettingen,HPP,M506,wsi-goettingen:M506,German,252,1,16,German,FALSE,1.7197078162781305,2.5511162852741314,0.8314084689960008,0.5973358360385083,IDS_preference
wsi-goettingen,HPP,M506,wsi-goettingen:M506,German,259,2,16,German,FALSE,1.8795221474140358,2.2205907992879292,0.34106865187389346,0.5415925922416651,IDS_preference
wsi-goettingen,HPP,M507,wsi-goettingen:M507,German,222,1,14,German,FALSE,1.5930933830899974,2.1095474611013416,0.5164540780113442,0.5697413143407565,IDS_preference
wsi-goettingen,HPP,M507,wsi-goettingen:M507,German,228,2,12,German,FALSE,1.945495517635314,1.4960901921836818,-0.44940532545163214,0.43470955493430563,ADS_preference
wsi-goettingen,HPP,M508,wsi-goettingen:M508,German,232,1,15,German,FALSE,2.327035066316267,2.377332688133753,0.05029762181748598,0.5053458428892924,IDS_preference
wsi-goettingen,HPP,M508,wsi-goettingen:M508,German,237,2,13,German,FALSE,1.841338151813966,2.4740275658678805,0.6326894140539145,0.5733065811156541,IDS_preference
wsi-goettingen,HPP,M509,wsi-goettingen:M509,German,244,1,15,German,FALSE,1.6843077532646382,1.9272495415938087,0.24294178832917046,0.5336339380071627,IDS_preference
wsi-goettingen,HPP,M509,wsi-goettingen:M509,German,249,2,10,German,FALSE,1.7971808646266905,1.7791539475453912,-0.01802691708129922,0.4974796938726284,ADS_preference
wsi-goettingen,HPP,M510,wsi-goettingen:M510,German,249,1,16,German,FALSE,1.9425558373920355,1.7604085446803475,-0.18214729271168806,0.4754052059488419,ADS_preference
wsi-goettingen,HPP,M510,wsi-goettingen:M510,German,258,2,15,German,FALSE,2.100276253588174,2.159088619978742,0.05881236639056775,0.5069038892107541,IDS_preference
wsi-goettingen,HPP,M511,wsi-goettingen:M511,German,204,1,16,German,FALSE,2.079480640994761,2.3850936704679198,0.3056130294731587,0.5342264467060729,IDS_preference
wsi-goettingen,HPP,M511,wsi-goettingen:M511,German,212,2,16,German,FALSE,1.3020840824694018,2.0323108681789424,0.7302267857095406,0.6094991440002562,IDS_preference
wsi-goettingen,HPP,M514,wsi-goettingen:M514,German,236,1,16,German,FALSE,1.8364037478440913,2.16468473764063,0.32828098979653886,0.5410239602282587,IDS_preference
wsi-goettingen,HPP,M514,wsi-goettingen:M514,German,255,2,16,German,FALSE,1.7477621486375137,1.9272001011147608,0.17943795247724714,0.5244135776482252,IDS_preference
wsi-goettingen,HPP,M515,wsi-goettingen:M515,German,204,1,16,German,FALSE,2.612384432945267,2.4904406501411143,-0.12194378280415252,0.4880513459878977,ADS_preference
wsi-goettingen,HPP,M515,wsi-goettingen:M515,German,219,2,16,German,FALSE,2.3718009064836068,2.553814441420224,0.1820135349366172,0.5184762229773053,IDS_preference
wsi-goettingen,HPP,M516,wsi-goettingen:M516,German,228,1,16,German,FALSE,2.3756909361714227,2.4171573793911962,0.04146644321977355,0.5043258664253081,IDS_preference
wsi-goettingen,HPP,M516,wsi-goettingen:M516,German,235,2,16,German,FALSE,2.4731637233200567,2.227485799184452,-0.24567792413560463,0.47386766201570507,ADS_preference
wsi-goettingen,HPP,M517,wsi-goettingen:M517,German,207,1,15,German,FALSE,2.5066520376163832,2.4100217073732284,-0.09663033024315482,0.4901732009021722,ADS_preference
wsi-goettingen,HPP,M517,wsi-goettingen:M517,German,216,2,16,German,FALSE,2.2979270748680998,2.060391556913169,-0.23753551795493077,0.4727491794401172,ADS_preference
wsi-goettingen,HPP,M518,wsi-goettingen:M518,German,266,1,16,German,FALSE,2.0391807718213104,2.183599978989882,0.1444192071685717,0.5171000124906826,IDS_preference
wsi-goettingen,HPP,M518,wsi-goettingen:M518,German,272,2,16,German,FALSE,1.6129529139723182,1.6219887916996296,0.009035877727311403,0.5013966059591536,IDS_preference
wsi-goettingen,HPP,M520,wsi-goettingen:M520,German,271,1,12,German,FALSE,1.3616259559760517,1.3148159781321458,-0.04680997784390595,0.4912551852428842,ADS_preference
wsi-goettingen,HPP,M520,wsi-goettingen:M520,German,276,2,13,German,FALSE,1.1258019241137425,1.3582709498342083,0.2324690257204658,0.5467919093997837,IDS_preference
